,trans_date,acc_created_date,trans_id,user_id,brand,product_name,quantity,sub_total
4355,2022-06-28 07:48:45,2022-06-28 07:46:16,INV-99894524-29318,3f4b7b2954,Insight Magazine,Insight Magazine 3 Month E-Magazine Subscription,1,37500
4356,2022-06-28 16:11:51,2022-06-28 16:08:59,INV-56480220-29320,7485cc2d47,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
4357,2022-06-28 16:22:08,2022-06-28 16:22:08,INV-55661145-29321,c4d08b8bcd,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
4358,2022-06-28 19:44:03,2022-06-28 18:38:01,INV-92257106-29322,307249b500,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
4359,2022-06-29 09:09:40,2022-06-29 09:09:40,INV-71430043-29323,9f90cdf407,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
4360,2022-06-29 09:25:24,2021-07-02 16:17:08,INV-48568911-29324,c0187c97f1,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,728000
4361,2022-06-29 10:57:48,2022-06-26 13:46:58,INV-77536708-29325,cea404e5e0,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
4362,2022-06-29 11:15:14,2022-06-29 11:15:14,INV-8667944.-29326,1b4f4048fa,Automotive Magazine,Automotive Magazine Unit Subscription E-Magazine Subscription,1,10000
4363,2022-06-29 12:00:07,2022-06-29 11:52:16,INV-93863018-29328,d01e4378d0,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4364,2022-06-30 09:34:19,2022-06-30 08:36:50,INV-89015936-29331,77892c5ff6,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
4365,2022-06-30 09:34:19,2022-06-30 08:36:50,INV-28111254-29331,77892c5ff6,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
4366,2022-06-30 14:54:25,2021-07-12 13:40:37,INV-12469559-29333,d443a5f3b3,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,227500
4367,2022-06-30 14:57:24,2022-06-30 14:55:57,INV-37906840-29334,5b0321eae7,Geo Magazine,Geo Magazine Unit Subscription E-Magazine Subscription,1,60000
4368,2022-06-30 18:05:08,2022-06-30 18:05:08,INV-60609317-29335,7a8310aa9f,Womens`s Magazine,Womens`s Magazine 1 Month E-Magazine Subscription,1,20000
4369,2022-06-30 18:07:44,2022-06-30 18:07:44,INV-77727570-29336,7a8310aa9f,Womens`s Magazine,Womens`s Magazine 1 Month E-Magazine Subscription,1,20000
4370,2022-06-30 18:11:32,2022-06-30 18:11:32,INV-68099003-29337,7a8310aa9f,Womens`s Magazine,Womens`s Magazine 1 Month E-Magazine Subscription,1,20000
4371,2022-06-30 21:36:23,2022-06-30 21:31:25,INV-99694731-29338,781a9eebf3,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,105000
4372,2022-06-30 23:17:52,2022-06-30 23:08:18,INV-88650692-29339,fa9b528020,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,182000
4373,2022-06-30 23:17:52,2022-06-30 23:08:18,INV-26266143-29339,fa9b528020,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,364000
4374,2022-06-30 23:17:52,2022-06-30 23:08:18,INV-28179798-29339,fa9b528020,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,105000
4375,2022-07-01 08:03:44,2022-07-01 08:03:44,INV-29105336-29340,5c5531fa40,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4376,2022-07-01 08:38:17,2022-07-01 08:25:52,INV-41814803-29341,df0a594cd5,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4377,2022-07-01 10:55:24,2022-03-10 17:06:41,INV-64000392-29342,57c2b36554,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4378,2022-07-01 13:41:38,2022-07-01 12:56:19,INV-93391066-29344,3c4ffdbae3,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4379,2022-07-01 14:17:21,2021-06-29 11:20:48,INV-10623606-29345,11c5080541,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4380,2022-07-01 14:19:10,2022-07-01 14:13:42,INV-58087561-29346,1b70dd0668,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
4381,2022-07-01 14:45:43,2022-07-01 14:45:43,INV-56018699-29347,0e018e8a43,Geo Magazine,Geo Magazine 12 Month E-Magazine Subscription,1,360000
4382,2022-07-02 12:47:15,2021-09-05 07:09:10,INV-95299992-29349,958b8183f9,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4383,2022-07-02 13:04:40,2022-07-02 12:09:42,INV-75317084-29351,38c6dcbdd0,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4384,2022-07-02 13:31:41,2022-07-02 13:29:44,INV-46996959-29353,f0a7975c33,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4385,2022-07-02 13:31:41,2022-07-02 13:29:44,INV-39091286-29353,f0a7975c33,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4386,2022-07-02 16:07:37,2022-07-02 15:50:34,INV-72944837-29355,5349945a89,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4387,2022-07-02 16:26:33,2022-07-02 16:22:55,INV-24534625-29356,ee868fabe4,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4388,2022-07-02 16:26:33,2022-07-02 16:22:55,INV-56186368-29356,ee868fabe4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4389,2022-07-03 08:48:39,2022-07-03 08:44:02,INV-77583531-29357,3d12396b1d,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4390,2022-07-03 08:48:39,2022-07-03 08:44:02,INV-32685956-29357,3d12396b1d,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4391,2022-07-03 11:20:17,2022-07-03 10:58:20,INV-95564572-29358,455d67a0ce,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4392,2022-07-03 14:47:57,2022-07-03 14:40:13,INV-30508430-29359,6f4424c470,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4393,2022-07-03 17:39:35,2021-08-07 15:31:53,INV-71428606-29360,3944631f18,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4394,2022-07-04 06:20:17,2022-07-03 23:14:14,INV-90276790-29361,5d2dcdc265,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4395,2022-07-04 08:28:03,2022-07-04 08:19:48,INV-39940969-29362,50e02e3684,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4396,2022-07-04 08:37:27,2021-11-26 06:44:26,INV-31145743-29363,6e3126d200,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4397,2022-07-04 10:55:13,2022-07-04 10:13:06,INV-83904274-29365,6d56ac8201,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
4398,2022-07-04 18:07:56,2022-07-04 18:07:56,INV-61966406-29368,47f03bd319,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4399,2022-07-05 12:08:40,2022-01-04 10:00:37,INV-35905811-29371,ef04d1d4df,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4400,2022-07-05 12:33:27,2022-06-30 23:08:18,INV-63593261-29372,fa9b528020,Womens`s Magazine,Womens`s Magazine 1 Month E-Magazine Subscription,1,20000
4401,2022-07-05 16:01:19,2022-07-05 16:01:19,INV-97228719-29373,b832a860d4,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4402,2022-07-05 19:03:40,2022-07-05 18:43:52,INV-16920992-29374,78d3e18fee,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4403,2022-07-05 19:48:27,2022-07-05 19:47:04,INV-13697730-29375,41f6845c68,Geo Magazine,Geo Magazine 3 Month E-Magazine Subscription,1,90000
4404,2022-07-05 21:18:42,2022-07-05 21:03:56,INV-32853371-29376,5be1f3d843,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4405,2022-07-05 23:08:26,2022-07-05 23:08:26,INV-49350602-29377,f6e15d6e35,Geo Magazine,Geo Magazine 12 Month E-Magazine Subscription,1,360000
4406,2022-07-06 08:46:43,2022-07-06 08:46:43,INV-86091830-29379,5984d0cb91,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4407,2022-07-06 18:58:10,2022-07-06 18:47:25,INV-22741719-29382,5fe82a2ade,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4408,2022-07-06 21:08:13,2021-12-04 23:19:12,INV-38206048-29383,2ebdb746aa,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
4409,2022-07-07 05:43:28,2021-07-22 09:23:36,INV-77341912-29384,66b40fb3cf,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4410,2022-07-07 09:58:30,2022-01-12 18:01:42,INV-55433111-29385,4ba70bf0d3,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4411,2022-07-07 14:45:32,2022-07-07 14:44:18,INV-62416905-29387,80a0be26c5,Geo Magazine,Geo Magazine 12 Month E-Magazine Subscription,1,360000
4412,2022-07-07 21:29:33,2022-07-06 08:31:49,INV-12539725-29388,7211ee48aa,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4413,2022-07-08 10:41:57,2022-07-05 13:21:19,INV-80743619-29389,d764a85b8d,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
4414,2022-07-08 10:41:57,2022-07-05 13:21:19,INV-45432346-29389,d764a85b8d,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4415,2022-07-08 15:53:14,2022-07-08 15:49:14,INV-23872783-29390,bdc20164af,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4416,2022-07-08 15:53:14,2022-07-08 15:49:14,INV-54453478-29390,bdc20164af,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4417,2022-07-08 19:47:40,2022-07-08 19:44:32,INV-16740153-29391,5526183de2,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,135000
4418,2022-07-08 19:47:40,2022-07-08 19:44:32,INV-89404015-29391,5526183de2,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4419,2022-07-09 09:37:35,2022-07-09 09:28:58,INV-69812233-29392,579d52527c,Geo Magazine,Geo Magazine 3 Month E-Magazine Subscription,1,90000
4420,2022-07-09 09:38:31,2022-07-09 09:36:04,INV-27838627-29393,5cc2ec5ed0,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4421,2022-07-09 12:05:37,2022-07-09 12:05:37,INV-32892140-29397,79f796f83e,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4422,2022-07-09 12:16:20,2022-07-09 12:08:08,INV-14370224-29398,1f2026a33e,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4423,2022-07-09 18:36:14,2022-07-09 18:31:34,INV-60114359-29399,9204512f5e,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4424,2022-07-09 23:01:29,2021-06-19 16:13:52,INV-78402676-29400,ec6173fd06,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4425,2022-07-10 09:07:03,2022-07-02 11:50:21,INV-24943998-29401,7a47b97447,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
4426,2022-07-10 09:07:03,2022-07-02 11:50:21,INV-28601619-29401,7a47b97447,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4427,2022-07-10 11:11:00,2022-07-10 11:02:43,INV-65192179-29402,c0134821d3,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4428,2022-07-10 23:25:32,2022-07-10 22:33:05,INV-68546062-29403,87dd97975c,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4429,2022-07-10 23:25:32,2022-07-10 22:33:05,INV-90752871-29403,87dd97975c,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4430,2022-07-11 00:44:47,2022-07-11 00:04:46,INV-81008881-29405,596e637e19,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,135000
4431,2022-07-11 00:48:16,2022-07-11 00:04:46,INV-43824680-29406,596e637e19,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4432,2022-07-11 07:04:37,2022-07-11 07:02:20,INV-71012472-29407,65584883cb,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4433,2022-07-11 07:04:37,2022-07-11 07:02:20,INV-58187822-29407,65584883cb,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4434,2022-07-11 12:08:17,2022-07-11 12:06:57,INV-79679780-29408,7e950b01a1,Geo Magazine,Geo Magazine 3 Month E-Magazine Subscription,1,90000
4435,2022-07-11 13:40:18,2022-07-11 13:32:35,INV-62387237-29409,0402960295,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4436,2022-07-11 13:40:18,2022-07-11 13:32:35,INV-67574790-29409,0402960295,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4437,2022-07-11 15:58:37,2022-07-11 15:58:37,INV-59085168-29410,b1c0ebee1d,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4438,2022-07-11 17:05:14,2022-07-09 14:13:18,INV-15167427-29411,cd3471130a,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4439,2022-07-11 19:15:17,2022-07-11 19:15:17,INV-18680502-29412,dec1f8658f,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4440,2022-07-12 08:24:28,2022-07-07 14:00:48,INV-67110639-29413,de6c017560,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4441,2022-07-12 08:35:03,2022-07-12 08:35:03,INV-18839045-29414,05096920a7,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4442,2022-07-12 08:45:23,2022-07-12 08:43:12,INV-12055760-29415,07da463ac5,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4443,2022-07-12 10:42:21,2022-07-12 10:42:21,INV-58577479-29416,5984d0cb91,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4444,2022-07-12 13:53:42,2022-06-30 11:03:25,INV-30130405-29417,6c6c03ec08,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4445,2022-07-12 16:43:50,2022-07-12 16:43:50,INV-38153723-29418,47ecad8adf,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4446,2022-07-12 17:21:48,2022-07-12 17:18:57,INV-34251484-29419,afb5217ecb,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4447,2022-07-13 08:40:47,2022-07-13 08:38:06,INV-47750463-29420,4eb8f86417,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4448,2022-07-13 08:59:12,2022-07-13 08:55:59,INV-56796254-29421,43eb1e1d4d,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4449,2022-07-14 08:43:21,2022-07-14 08:40:16,INV-82489138-29428,3a4d997684,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
4450,2022-07-14 09:54:52,2022-07-14 09:48:35,INV-5671083.-29430,6725afe7e4,Kids Magazine,Kids Magazine Unit Subscription E-Magazine Subscription,1,14000
4451,2022-07-14 11:16:54,2021-11-09 13:23:29,INV-54358074-29431,1e47377843,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4452,2022-07-14 14:00:08,2022-07-14 13:58:01,INV-56720117-29432,48b268a796,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4453,2022-07-14 14:05:24,2022-07-14 14:02:32,INV-81226823-29433,312164c5f4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4454,2022-07-14 14:18:33,2022-07-14 14:18:33,INV-35745354-29434,d5cba3aab9,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4455,2022-07-14 14:40:46,2022-03-11 07:36:16,INV-58644433-29435,f9f8550850,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,189000
4456,2022-07-14 14:51:36,2022-07-14 13:58:01,INV-64032725-29436,48b268a796,Insight Magazine,Insight Magazine Unit Subscription E-Magazine Subscription,1,25000
4457,2022-07-14 17:18:50,2022-07-14 14:55:10,INV-18619127-29440,d3bedbaed4,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4458,2022-07-15 06:45:33,2022-07-15 06:45:33,INV-35046306-29442,008d93122f,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4459,2022-07-15 09:25:37,2022-07-15 09:25:37,INV-62980028-29443,67ff428243,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4460,2022-07-15 09:43:46,2022-07-15 09:43:46,INV-17443186-29444,67ff428243,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4461,2022-07-15 10:52:01,2022-07-15 10:52:01,INV-32912915-29445,cc641c47dc,Insight Magazine,Insight Magazine 3 Month E-Magazine Subscription,1,37500
4462,2022-07-15 10:52:01,2022-07-15 10:52:01,INV-30403193-29445,cc641c47dc,Geo Magazine,Geo Magazine 3 Month E-Magazine Subscription,1,90000
4463,2022-07-15 13:12:31,2021-12-08 19:29:04,INV-67995473-29447,4cd027cb02,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4464,2022-07-15 13:18:32,2022-07-15 12:42:35,INV-27031944-29449,5b3bbe89ee,Womens`s Magazine,Womens`s Magazine 6 Month Printed Subscription,1,208000
4465,2022-07-15 13:18:32,2022-07-15 12:42:35,INV-54823948-29449,5b3bbe89ee,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,135000
4466,2022-07-15 17:44:18,2021-08-08 23:52:10,INV-69066004-29451,760f2fcaa4,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4467,2022-07-15 17:44:18,2021-08-08 23:52:10,INV-34838448-29451,760f2fcaa4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4468,2022-07-15 21:41:12,2022-07-15 21:32:05,INV-72466400-29452,70466d45b7,Insight Magazine,Insight Magazine 12 Month E-Magazine Subscription,1,150000
4469,2022-07-16 10:05:52,2021-01-09 11:13:13,INV-51497495-29453,df329751ac,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4470,2022-07-16 22:56:44,2022-07-15 20:57:37,INV-37613697-29454,67ec15a1cb,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
4471,2022-07-18 09:46:01,2022-07-18 09:46:01,INV-81187272-29456,6ce46e5b52,Automotive Magazine,Automotive Magazine 12 Month Printed Subscription,1,520000
4472,2022-07-18 10:53:22,2022-07-18 10:47:05,INV-74178517-29457,915f8f0194,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4473,2022-07-18 15:28:32,2021-10-25 08:21:29,INV-82255800-29458,0eb9e9ae47,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4474,2022-07-18 15:28:32,2021-10-25 08:21:29,INV-44328304-29458,0eb9e9ae47,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4475,2022-07-19 07:37:25,2022-06-27 09:46:19,INV-81140024-29459,039ed2fb74,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4476,2022-07-19 07:37:25,2022-06-27 09:46:19,INV-73494019-29459,039ed2fb74,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,189000
4477,2022-07-19 07:37:25,2022-06-27 09:46:19,INV-49844250-29459,039ed2fb74,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4478,2022-07-19 14:25:53,2022-07-19 14:21:42,INV-28444621-29460,90e9bce0ca,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4479,2022-07-19 14:45:00,2022-07-19 14:42:22,INV-98803037-29461,82452c6ea2,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4480,2022-07-19 15:07:43,2022-07-19 15:05:32,INV-27475183-29462,fbfb8f964e,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4481,2022-07-19 17:13:36,2022-07-19 17:09:49,INV-35357533-29463,5ce47511fc,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4482,2022-07-20 09:15:42,2022-02-19 13:07:02,INV-70205824-29464,54a59474fb,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4483,2022-07-20 10:26:11,2022-07-20 10:26:11,INV-40601078-29465,c9f80e57cc,Insight Magazine,Insight Magazine 12 Month Printed Subscription,1,270000
4484,2022-07-20 10:30:59,2022-07-20 10:18:50,INV-28112035-29466,6e8e1d78cd,Geo Magazine,Geo Magazine 6 Month E-Magazine Subscription,1,180000
4485,2022-07-20 11:12:28,2020-08-19 17:50:24,INV-86813253-29468,28f76eebb3,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4486,2022-07-20 12:56:27,2022-07-20 12:56:27,INV-77081441-29469,efd5b50abc,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4487,2022-07-20 13:38:44,2022-07-20 13:32:47,INV-61338424-29470,be5a68c115,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4488,2022-07-20 13:50:59,2022-07-20 13:41:09,INV-46513781-29471,842b566858,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4489,2022-07-20 17:23:50,2022-07-20 17:21:17,INV-80752680-29472,51102c0382,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4490,2022-07-20 18:26:52,2021-08-19 20:46:36,INV-91536800-29473,8fea50182f,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,189000
4491,2022-07-20 18:26:52,2021-08-19 20:46:36,INV-14812337-29473,8fea50182f,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4492,2022-07-20 18:57:48,2022-07-20 18:57:48,INV-31093102-29474,1ee7c950ac,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,135000
4493,2022-07-20 18:57:48,2022-07-20 18:57:48,INV-21951435-29474,1ee7c950ac,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4494,2022-07-20 20:05:52,2022-07-20 20:02:40,INV-90993668-29475,d9348cf0f2,Insight Magazine,Insight Magazine 6 Month Printed Subscription,1,135000
4495,2022-07-21 11:46:38,2022-07-21 11:43:21,INV-42587647-29481,dabd360983,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4496,2022-07-21 21:02:23,2021-12-13 10:21:23,INV-70215838-29482,4d0ebd2d3a,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4497,2022-07-22 07:54:20,2022-07-22 07:51:50,INV-69180421-29483,3d1ecd7358,Automotive Magazine,Automotive Magazine 12 Month E-Magazine Subscription,1,260000
4498,2022-07-22 08:45:25,2022-07-22 07:07:38,INV-78681541-29484,1bbedd32aa,Kids Magazine,Kids Magazine 3 Month E-Magazine Subscription,1,91000
4499,2022-07-22 09:18:48,2022-07-22 09:18:48,INV-18563030-29485,25f5dca8d1,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4500,2022-07-23 14:39:34,2022-07-23 14:39:34,INV-37201948-29487,d4607004d1,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 12 Month Printed Subscription,1,189000
4501,2022-07-23 16:57:13,2022-07-23 14:53:04,INV-95520851-29488,34c1deb734,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4502,2022-07-23 17:05:25,2022-07-22 13:11:22,INV-85224889-29489,968c41b036,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4503,2022-07-23 19:14:15,2022-07-20 14:50:27,INV-15476932-29490,f9efd16f1a,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4504,2022-07-24 14:38:42,2022-07-24 14:38:42,INV-6195224.-29493,0b83697d91,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4505,2022-07-24 20:04:31,2022-07-24 19:51:51,INV-46997517-29495,a787a9a1cf,Kindergarten Magazine,Kindergarten Magazine 12 Month Printed Subscription,1,409500
4506,2022-07-24 20:04:31,2022-07-24 19:51:51,INV-99507992-29495,a787a9a1cf,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4507,2022-07-25 08:12:31,2021-10-21 16:22:56,INV-19082342-29496,9efd34ffe5,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4508,2022-07-25 09:20:09,2022-07-25 09:20:09,INV-93553148-29497,7b35dc81d7,Kids Magazine,Kids Magazine 12 Month Printed Subscription,1,655200
4509,2022-07-25 09:20:09,2022-07-25 09:20:09,INV-66295641-29497,7b35dc81d7,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4510,2022-07-25 09:52:27,2022-07-25 09:52:27,INV-32954232-29499,f3c1d6e623,Kids Creativity Magazine,Kids Creativity Magazine 12 Month Printed Subscription,1,327600
4511,2022-07-25 10:04:15,2022-07-25 10:04:15,INV-35346216-29501,61993114d6,Kids Creativity Magazine,Kids Creativity Magazine 6 Month Printed Subscription,1,163800
4512,2022-07-25 10:04:15,2022-07-25 10:04:15,INV-21709997-29501,61993114d6,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4513,2022-07-25 12:15:02,2022-07-25 11:27:01,INV-40809915-29503,bbb8e5946a,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
4514,2022-07-25 12:20:33,2021-08-23 17:13:52,INV-93363871-29504,95afccc4c3,Geo Magazine,Geo Magazine 12 Month Printed Subscription,1,648000
4515,2022-07-25 13:26:00,2022-07-25 11:06:10,INV-62119194-29505,bf1093b8b5,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4516,2022-07-25 16:43:23,2022-07-25 16:38:34,INV-68501231-29506,b6ebc515e6,Geo Magazine,Geo Magazine 6 Month Printed Subscription,1,324000
4517,2022-07-25 21:51:20,2022-07-25 21:46:01,INV-22297645-29507,531cf12b0f,Kids Magazine,Kids Magazine 1 Month E-Magazine Subscription,1,28000
4518,2022-07-26 08:33:43,2022-07-26 08:33:43,INV-45465981-29508,89b118b2c4,Kids Magazine,Kids Magazine 6 Month Printed Subscription,1,327600
4519,2022-07-26 16:05:13,2021-01-22 16:19:36,INV-70279606-29509,1a0a09ee29,Kindergarten Creativity Magazine,Kindergarten Creativity Magazine 6 Month Printed Subscription,1,94500
4520,2022-07-26 20:15:53,2022-07-26 20:04:59,INV-73637560-29510,24ca415230,Kindergarten Magazine,Kindergarten Magazine 6 Month Printed Subscription,1,204750
